********************************************************************************
Field Output Report, written Wed Apr 16 15:17:29 2025

Source 1
---------

   ODB: C:/lnms/Vid/cross-hole/cross-hole-U.odb
   Step: loading
   Frame: Increment      0: Step Time =    0.000

Loc 1 : Integration point values from source 1

Output sorted by column "Element Label".

Field Output reported at integration points for region: SPECIMEN-1.Region_1

          Element              Int            S.S11            S.S22            S.S33            S.S12
            Label               Pt           @Loc 1           @Loc 1           @Loc 1           @Loc 1
-------------------------------------------------------------------------------------------------------
               10                2       364.086823       176.380829               0.      -53.5558701
               10                3       179.061111       84.9151917               0.      -98.3539429
               10                4       330.660858       161.811554               0.      -96.4699707
               11                1       235.593613       344.855591               0.       175.994049
               11                2       220.369156       285.924805               0.       195.824951
               11                3       196.812851       276.717957               0.       166.367889
               11                4       179.434372       217.861938               0.       182.750443
               12                1       208.113708       194.559402               0.       183.902145
               12                2       291.839874       246.359406               0.       200.137329
               12                3       268.889099       211.216812               0.       170.748962
               12                4       354.713348       259.702515               0.       181.940491
               13                1       330.660858       161.811554               0.       96.4699707
               13                2       364.086823       176.380829               0.       53.5558701
               13                3       179.061111       84.9151917               0.       98.3539429
               13                4       216.181213       101.110413               0.       61.1594582
               14                1       207.703705       235.768967               0.       34.9962158
               14                2       130.931488       221.991776               0.       19.0063553
               14                3       211.588516       269.159973               0.       47.5384750
               14                4       142.479279       255.270660               0.       35.7975388
               15                1       62.9269753       252.851074               0.       53.9928436
               15                2       127.596603       368.198059               0.       53.8354912
               15                3       57.0407791       226.200760               0.       94.0321045
               15                4       118.399185       336.199982               0.       100.382629
               16                1       259.702515       354.713348               0.       181.940491
               16                2       246.359406       291.839874               0.       200.137329
               16                3       211.216812       268.889099               0.       170.748962
               16                4       194.559402       208.113708               0.       183.902145
               17                1       217.861938       179.434372               0.       182.750443
               17                2       285.924805       220.369156               0.       195.824951
               17                3       276.717957       196.812851               0.       166.367889
               17                4       344.855591       235.593613               0.       175.994049
               18                1       336.199982       118.399185               0.       100.382629
               18                2       368.198059       127.596603               0.       53.8354912
               18                3       226.200760       57.0407791               0.       94.0321045
               18                4       252.851074       62.9269753               0.       53.9928436
               19                1       255.270660       142.479279               0.       35.7975388
               19                2       221.991776       130.931488               0.       19.0063553
               19                3       269.159973       211.588516               0.       47.5384750
               19                4       235.768967       207.703705               0.       34.9962158
               20                1       101.110413       216.181213               0.       61.1594582
               20                2       176.380829       364.086823               0.       53.5558701
               20                3       84.9151917       179.061111               0.       98.3539429
               20                4       161.811554       330.660858               0.       96.4699707
               21                1       354.713348       259.702515               0.      -181.940491
               21                2       291.839874       246.359406               0.      -200.137329
               21                3       268.889099       211.216812               0.      -170.748962
               21                4       208.113708       194.559402               0.      -183.902145
               22                1       179.434372       217.861938               0.      -182.750443
               22                2       220.369156       285.924805               0.      -195.824951
               22                3       196.812851       276.717957               0.      -166.367889
               22                4       235.593613       344.855591               0.      -175.994049
               23                1       118.399185       336.199982               0.      -100.382629
               23                2       127.596603       368.198059               0.      -53.8354912
               23                3       57.0407791       226.200760               0.      -94.0321045
               23                4       62.9269753       252.851074               0.      -53.9928436
               24                1       142.479279       255.270660               0.      -35.7975388
               24                2       130.931488       221.991776               0.      -19.0063553
               24                3       211.588516       269.159973               0.      -47.5384750
               24                4       207.703705       235.768967               0.      -34.9962158
               25                1       216.181213       101.110413               0.      -61.1594582
               25                2       364.086823       176.380829               0.      -53.5558701
               25                3       179.061111       84.9151917               0.      -98.3539429
               25                4       330.660858       161.811554               0.      -96.4699707
               26                1       259.702515       354.713348               0.       181.940491
               26                2       246.359406       291.839874               0.       200.137329
               26                3       211.216812       268.889099               0.       170.748962
               26                4       194.559402       208.113708               0.       183.902145
               27                1       217.861938       179.434372               0.       182.750443
               27                2       285.924805       220.369156               0.       195.824951
               27                3       276.717957       196.812851               0.       166.367889
               27                4       344.855591       235.593613               0.       175.994049
               28                1       336.199982       118.399185               0.       100.382629
               28                2       368.198059       127.596603               0.       53.8354912
               28                3       226.200760       57.0407791               0.       94.0321045
               28                4       252.851074       62.9269753               0.       53.9928436
               29                1       255.270660       142.479279               0.       35.7975388
               29                2       221.991776       130.931488               0.       19.0063553
               29                3       269.159973       211.588516               0.       47.5384750
               29                4       235.768967       207.703705               0.       34.9962158
               30                1       101.110413       216.181213               0.       61.1594582
               30                2       176.380829       364.086823               0.       53.5558701
               30                3       84.9151917       179.061111               0.       98.3539429
               30                4       161.811554       330.660858               0.       96.4699707
               31                1       235.593613       344.855591               0.       175.994049
               31                2       220.369156       285.924805               0.       195.824951
               31                3       196.812851       276.717957               0.       166.367889
               31                4       179.434372       217.861938               0.       182.750443
               32                1       208.113708       194.559402               0.       183.902145
               32                2       291.839874       246.359406               0.       200.137329
               32                3       268.889099       211.216812               0.       170.748962
               32                4       354.713348       259.702515               0.       181.940491
               33                1       330.660858       161.811554               0.       96.4699707
               33                2       364.086823       176.380829               0.       53.5558701
               33                3       179.061111       84.9151917               0.       98.3539429
               33                4       216.181213       101.110413               0.       61.1594582
               34                1       207.703705       235.768967               0.       34.9962158
               34                2       130.931488       221.991776               0.       19.0063553
               34                3       211.588516       269.159973               0.       47.5384750
               34                4       142.479279       255.270660               0.       35.7975388
               35                1       62.9269753       252.851074               0.       53.9928436
               35                2       127.596603       368.198059               0.       53.8354912
               35                3       57.0407791       226.200760               0.       94.0321045
               35                4       118.399185       336.199982               0.       100.382629
               36                1       344.855591       235.593613               0.      -175.994049
               36                2       285.924805       220.369156               0.      -195.824951
               36                3       276.717957       196.812851               0.      -166.367889
               36                4       217.861938       179.434372               0.      -182.750443
               37                1       194.559402       208.113708               0.      -183.902145
               37                2       246.359406       291.839874               0.      -200.137329
               37                3       211.216812       268.889099               0.      -170.748962
               37                4       259.702515       354.713348               0.      -181.940491
               38                1       161.811554       330.660858               0.      -96.4699707
               38                2       176.380829       364.086823               0.      -53.5558701
               38                3       84.9151917       179.061111               0.      -98.3539429
               38                4       101.110413       216.181213               0.      -61.1594582
               39                1       235.768967       207.703705               0.      -34.9962158
               39                2       221.991776       130.931488               0.      -19.0063553
               39                3       269.159973       211.588516               0.      -47.5384750
               39                4       255.270660       142.479279               0.      -35.7975388
               40                1       252.851074       62.9269753               0.      -53.9928436
               40                2       368.198059       127.596603               0.      -53.8354912
               40                3       226.200760       57.0407791               0.      -94.0321045
               40                4       336.199982       118.399185               0.      -100.382629


********************************************************************************
Field Output Report, written Wed Apr 16 15:18:40 2025

Source 1
---------

   ODB: C:/lnms/Vid/cross-hole/cross-hole-U.odb
   Step: loading
   Frame: Increment      9: Step Time =   0.9000

Loc 1 : Integration point values from source 1

Output sorted by column "Element Label".

Field Output reported at integration points for region: SPECIMEN-1.Region_1

          Element              Int            S.S11            S.S22            S.S33            S.S12
            Label               Pt           @Loc 1           @Loc 1           @Loc 1           @Loc 1
-------------------------------------------------------------------------------------------------------
                1                1       372.412720       254.863174               0.      -191.462830
                1                2       307.079346       236.210678               0.      -213.464447
                1                3       299.035645       213.390457               0.      -180.267700
                1                4       234.266022       192.798706               0.      -198.362152
                2                1       208.905624       223.456802               0.      -199.750320
                2                2       265.020447       313.356537               0.      -218.244247
                2                3       227.227158       290.065674               0.      -185.492813
                2                4       279.820374       382.558258               0.      -198.422577
                3                1       171.456039       352.781372               0.      -104.802315
                3                2       188.114319       390.100006               0.      -57.7075195
                3                3       86.6805954       185.593048               0.      -106.272095
                3                4       105.320145       227.527222               0.      -65.6167145
                4                1       250.374329       220.084259               0.      -37.4492111
                4                2       233.758270       136.227646               0.      -20.3019924
                4                3       286.934265       224.897156               0.      -50.9992714
                4                4       270.630615       149.463211               0.      -38.3563805
                5                1       267.963318       65.6191635               0.      -58.0744591
                5                2       393.849640       135.522171               0.      -57.8382568
                5                3       237.079056       56.9636917               0.      -102.015915
                5                4       357.521942       123.201469               0.      -109.102982
                6                1       382.558258       279.820374               0.      -198.422577
                6                2       313.356537       265.020447               0.      -218.244247
                6                3       290.065674       227.227158               0.      -185.492813
                6                4       223.456802       208.905624               0.      -199.750320
                7                1       192.798706       234.266022               0.      -198.362152
                7                2       236.210678       307.079346               0.      -213.464447
                7                3       213.390457       299.035645               0.      -180.267700
                7                4       254.863174       372.412720               0.      -191.462830
                8                1       123.201469       357.521942               0.      -109.102982
                8                2       135.522171       393.849640               0.      -57.8382568
                8                3       56.9636917       237.079056               0.      -102.015915
                8                4       65.6191635       267.963318               0.      -58.0744591
                9                1       149.463211       270.630615               0.      -38.3563805
                9                2       136.227646       233.758270               0.      -20.3019924
                9                3       224.897156       286.934265               0.      -50.9992714
                9                4       220.084259       250.374329               0.      -37.4492111
               10                1       227.527222       105.320145               0.      -65.6167145
               10                2       390.100006       188.114319               0.      -57.7075195
               10                3       185.593048       86.6805954               0.      -106.272095
               10                4       352.781372       171.456039               0.      -104.802315
               11                1       254.863174       372.412720               0.       191.462830
               11                2       236.210678       307.079346               0.       213.464447
               11                3       213.390457       299.035645               0.       180.267700
               11                4       192.798706       234.266022               0.       198.362152
               12                1       223.456802       208.905624               0.       199.750320
               12                2       313.356537       265.020447               0.       218.244247
               12                3       290.065674       227.227158               0.       185.492813
               12                4       382.558258       279.820374               0.       198.422577
               13                1       352.781372       171.456039               0.       104.802315
               13                2       390.100006       188.114319               0.       57.7075195
               13                3       185.593048       86.6805954               0.       106.272095
               13                4       227.527222       105.320145               0.       65.6167145
               14                1       220.084259       250.374329               0.       37.4492111
               14                2       136.227646       233.758270               0.       20.3019924
               14                3       224.897156       286.934265               0.       50.9992714
               14                4       149.463211       270.630615               0.       38.3563805
               15                1       65.6191635       267.963318               0.       58.0744591
               15                2       135.522171       393.849640               0.       57.8382568
               15                3       56.9636917       237.079056               0.       102.015915
               15                4       123.201469       357.521942               0.       109.102982
               16                1       279.820374       382.558258               0.       198.422577
               16                2       265.020447       313.356537               0.       218.244247
               16                3       227.227158       290.065674               0.       185.492813
               16                4       208.905624       223.456802               0.       199.750320
               17                1       234.266022       192.798706               0.       198.362152
               17                2       307.079346       236.210678               0.       213.464447
               17                3       299.035645       213.390457               0.       180.267700
               17                4       372.412720       254.863174               0.       191.462830
               18                1       357.521942       123.201469               0.       109.102982
               18                2       393.849640       135.522171               0.       57.8382568
               18                3       237.079056       56.9636917               0.       102.015915
               18                4       267.963318       65.6191635               0.       58.0744591
               19                1       270.630615       149.463211               0.       38.3563805
               19                2       233.758270       136.227646               0.       20.3019924
               19                3       286.934265       224.897156               0.       50.9992714
               19                4       250.374329       220.084259               0.       37.4492111
               20                1       105.320145       227.527222               0.       65.6167145
               20                2       188.114319       390.100006               0.       57.7075195
               20                3       86.6805954       185.593048               0.       106.272095
               20                4       171.456039       352.781372               0.       104.802315
               21                1       382.558258       279.820374               0.      -198.422577
               21                2       313.356537       265.020447               0.      -218.244247
               21                3       290.065674       227.227158               0.      -185.492813
               21                4       223.456802       208.905624               0.      -199.750320
               22                1       192.798706       234.266022               0.      -198.362152
               22                2       236.210678       307.079346               0.      -213.464447
               22                3       213.390457       299.035645               0.      -180.267700
               22                4       254.863174       372.412720               0.      -191.462830
               23                1       123.201469       357.521942               0.      -109.102982
               23                2       135.522171       393.849640               0.      -57.8382568
               23                3       56.9636917       237.079056               0.      -102.015915
               23                4       65.6191635       267.963318               0.      -58.0744591
               24                1       149.463211       270.630615               0.      -38.3563805
               24                2       136.227646       233.758270               0.      -20.3019924
               24                3       224.897156       286.934265               0.      -50.9992714
               24                4       220.084259       250.374329               0.      -37.4492111
               25                1       227.527222       105.320145               0.      -65.6167145
               25                2       390.100006       188.114319               0.      -57.7075195
               25                3       185.593048       86.6805954               0.      -106.272095
               25                4       352.781372       171.456039               0.      -104.802315
               26                1       279.820374       382.558258               0.       198.422577
               26                2       265.020447       313.356537               0.       218.244247
               26                3       227.227158       290.065674               0.       185.492813
               26                4       208.905624       223.456802               0.       199.750320
               27                1       234.266022       192.798706               0.       198.362152
               27                2       307.079346       236.210678               0.       213.464447
               27                3       299.035645       213.390457               0.       180.267700
               27                4       372.412720       254.863174               0.       191.462830
               28                1       357.521942       123.201469               0.       109.102982
               28                2       393.849640       135.522171               0.       57.8382568
               28                3       237.079056       56.9636917               0.       102.015915
               28                4       267.963318       65.6191635               0.       58.0744591
               29                1       270.630615       149.463211               0.       38.3563805
               29                2       233.758270       136.227646               0.       20.3019924
               29                3       286.934265       224.897156               0.       50.9992714
               29                4       250.374329       220.084259               0.       37.4492111
               30                1       105.320145       227.527222               0.       65.6167145
               30                2       188.114319       390.100006               0.       57.7075195
               30                3       86.6805954       185.593048               0.       106.272095
               30                4       171.456039       352.781372               0.       104.802315
               31                1       254.863174       372.412720               0.       191.462830
               31                2       236.210678       307.079346               0.       213.464447
               31                3       213.390457       299.035645               0.       180.267700
               31                4       192.798706       234.266022               0.       198.362152
               32                1       223.456802       208.905624               0.       199.750320
               32                2       313.356537       265.020447               0.       218.244247
               32                3       290.065674       227.227158               0.       185.492813
               32                4       382.558258       279.820374               0.       198.422577
               33                1       352.781372       171.456039               0.       104.802315
               33                2       390.100006       188.114319               0.       57.7075195
               33                3       185.593048       86.6805954               0.       106.272095
               33                4       227.527222       105.320145               0.       65.6167145
               34                1       220.084259       250.374329               0.       37.4492111
               34                2       136.227646       233.758270               0.       20.3019924
               34                3       224.897156       286.934265               0.       50.9992714
               34                4       149.463211       270.630615               0.       38.3563805
               35                1       65.6191635       267.963318               0.       58.0744591
               35                2       135.522171       393.849640               0.       57.8382568
               35                3       56.9636917       237.079056               0.       102.015915
               35                4       123.201469       357.521942               0.       109.102982
               36                1       372.412720       254.863174               0.      -191.462830
               36                2       307.079346       236.210678               0.      -213.464447
               36                3       299.035645       213.390457               0.      -180.267700
               36                4       234.266022       192.798706               0.      -198.362152
               37                1       208.905624       223.456802               0.      -199.750320
               37                2       265.020447       313.356537               0.      -218.244247
               37                3       227.227158       290.065674               0.      -185.492813
               37                4       279.820374       382.558258               0.      -198.422577
               38                1       171.456039       352.781372               0.      -104.802315
               38                2       188.114319       390.100006               0.      -57.7075195
               38                3       86.6805954       185.593048               0.      -106.272095
               38                4       105.320145       227.527222               0.      -65.6167145
               39                1       250.374329       220.084259               0.      -37.4492111
               39                2       233.758270       136.227646               0.      -20.3019924
               39                3       286.934265       224.897156               0.      -50.9992714
               39                4       270.630615       149.463211               0.      -38.3563805
               40                1       267.963318       65.6191635               0.      -58.0744591
               40                2       393.849640       135.522171               0.      -57.8382568
               40                3       237.079056       56.9636917               0.      -102.015915
               40                4       357.521942       123.201469               0.      -109.102982


********************************************************************************
Field Output Report, written Wed Apr 16 15:18:45 2025

Source 1
---------

   ODB: C:/lnms/Vid/cross-hole/cross-hole-U.odb
   Step: loading
   Frame: Increment     10: Step Time =    1.000

Loc 1 : Integration point values from source 1

Output sorted by column "Element Label".

Field Output reported at integration points for region: SPECIMEN-1.Region_1

          Element              Int            S.S11            S.S22            S.S33            S.S12
            Label               Pt           @Loc 1           @Loc 1           @Loc 1           @Loc 1
-------------------------------------------------------------------------------------------------------
                1                1       399.426605       273.914490               0.      -206.674866
                1                2       327.515076       251.469650               0.      -230.916931
                1                3       321.198029       230.012833               0.      -193.995773
                1                4       250.366196       205.917419               0.      -213.873398
                2                1       223.007050       238.543259               0.      -215.503220
                2                2       283.167175       334.178375               0.      -236.204010
                2                3       242.983032       310.994293               0.      -200.140579
                2                4       299.433136       409.733582               0.      -214.774277
                3                1       180.435181       373.537262               0.      -112.942886
                3                2       199.193710       414.869507               0.      -61.6340942
                3                3       87.8506241       190.900482               0.      -114.114693
                3                4       109.078812       238.077805               0.      -69.9536591
                4                1       264.100830       231.622620               0.      -39.7723236
                4                2       244.766052       140.971130               0.      -21.5388584
                4                3       303.600769       237.261124               0.      -54.2712364
                4                4       284.994598       155.774857               0.      -40.7904205
                5                1       282.079407       68.0776291               0.      -62.0227585
                5                2       418.043457       143.023132               0.      -61.5742455
                5                3       246.460358       56.1908569               0.      -109.938400
                5                4       377.080780       127.121330               0.      -117.631111
                6                1       409.733582       299.433136               0.      -214.774277
                6                2       334.178375       283.167175               0.      -236.204010
                6                3       310.994293       242.983032               0.      -200.140579
                6                4       238.543259       223.007050               0.      -215.503220
                7                1       205.917419       250.366196               0.      -213.873398
                7                2       251.469650       327.515076               0.      -230.916931
                7                3       230.012833       321.198029               0.      -193.995773
                7                4       273.914490       399.426605               0.      -206.674866
                8                1       127.121330       377.080780               0.      -117.631111
                8                2       143.023132       418.043457               0.      -61.5742455
                8                3       56.1908569       246.460358               0.      -109.938400
                8                4       68.0776291       282.079407               0.      -62.0227585
                9                1       155.774857       284.994598               0.      -40.7904205
                9                2       140.971130       244.766052               0.      -21.5388584
                9                3       237.261124       303.600769               0.      -54.2712364
                9                4       231.622620       264.100830               0.      -39.7723236
               10                1       238.077805       109.078812               0.      -69.9536591
               10                2       414.869507       199.193710               0.      -61.6340942
               10                3       190.900482       87.8506241               0.      -114.114693
               10                4       373.537262       180.435181               0.      -112.942886
               11                1       273.914490       399.426605               0.       206.674866
               11                2       251.469650       327.515076               0.       230.916931
               11                3       230.012833       321.198029               0.       193.995773
               11                4       205.917419       250.366196               0.       213.873398
               12                1       238.543259       223.007050               0.       215.503220
               12                2       334.178375       283.167175               0.       236.204010
               12                3       310.994293       242.983032               0.       200.140579
               12                4       409.733582       299.433136               0.       214.774277
               13                1       373.537262       180.435181               0.       112.942886
               13                2       414.869507       199.193710               0.       61.6340942
               13                3       190.900482       87.8506241               0.       114.114693
               13                4       238.077805       109.078812               0.       69.9536591
               14                1       231.622620       264.100830               0.       39.7723236
               14                2       140.971130       244.766052               0.       21.5388584
               14                3       237.261124       303.600769               0.       54.2712364
               14                4       155.774857       284.994598               0.       40.7904205
               15                1       68.0776291       282.079407               0.       62.0227585
               15                2       143.023132       418.043457               0.       61.5742455
               15                3       56.1908569       246.460358               0.       109.938400
               15                4       127.121330       377.080780               0.       117.631111
               16                1       299.433136       409.733582               0.       214.774277
               16                2       283.167175       334.178375               0.       236.204010
               16                3       242.983032       310.994293               0.       200.140579
               16                4       223.007050       238.543259               0.       215.503220
               17                1       250.366196       205.917419               0.       213.873398
               17                2       327.515076       251.469650               0.       230.916931
               17                3       321.198029       230.012833               0.       193.995773
               17                4       399.426605       273.914490               0.       206.674866
               18                1       377.080780       127.121330               0.       117.631111
               18                2       418.043457       143.023132               0.       61.5742455
               18                3       246.460358       56.1908569               0.       109.938400
               18                4       282.079407       68.0776291               0.       62.0227585
               19                1       284.994598       155.774857               0.       40.7904205
               19                2       244.766052       140.971130               0.       21.5388584
               19                3       303.600769       237.261124               0.       54.2712364
               19                4       264.100830       231.622620               0.       39.7723236
               20                1       109.078812       238.077805               0.       69.9536591
               20                2       199.193710       414.869507               0.       61.6340942
               20                3       87.8506241       190.900482               0.       114.114693
               20                4       180.435181       373.537262               0.       112.942886
               21                1       409.733582       299.433136               0.      -214.774277
               21                2       334.178375       283.167175               0.      -236.204010
               21                3       310.994293       242.983032               0.      -200.140579
               21                4       238.543259       223.007050               0.      -215.503220
               22                1       205.917419       250.366196               0.      -213.873398
               22                2       251.469650       327.515076               0.      -230.916931
               22                3       230.012833       321.198029               0.      -193.995773
               22                4       273.914490       399.426605               0.      -206.674866
               23                1       127.121330       377.080780               0.      -117.631111
               23                2       143.023132       418.043457               0.      -61.5742455
               23                3       56.1908569       246.460358               0.      -109.938400
               23                4       68.0776291       282.079407               0.      -62.0227585
               24                1       155.774857       284.994598               0.      -40.7904205
               24                2       140.971130       244.766052               0.      -21.5388584
               24                3       237.261124       303.600769               0.      -54.2712364
               24                4       231.622620       264.100830               0.      -39.7723236
               25                1       238.077805       109.078812               0.      -69.9536591
               25                2       414.869507       199.193710               0.      -61.6340942
               25                3       190.900482       87.8506241               0.      -114.114693
               25                4       373.537262       180.435181               0.      -112.942886
               26                1       299.433136       409.733582               0.       214.774277
               26                2       283.167175       334.178375               0.       236.204010
               26                3       242.983032       310.994293               0.       200.140579
               26                4       223.007050       238.543259               0.       215.503220
               27                1       250.366196       205.917419               0.       213.873398
               27                2       327.515076       251.469650               0.       230.916931
               27                3       321.198029       230.012833               0.       193.995773
               27                4       399.426605       273.914490               0.       206.674866
               28                1       377.080780       127.121330               0.       117.631111
               28                2       418.043457       143.023132               0.       61.5742455
               28                3       246.460358       56.1908569               0.       109.938400
               28                4       282.079407       68.0776291               0.       62.0227585
               29                1       284.994598       155.774857               0.       40.7904205
               29                2       244.766052       140.971130               0.       21.5388584
               29                3       303.600769       237.261124               0.       54.2712364
               29                4       264.100830       231.622620               0.       39.7723236
               30                1       109.078812       238.077805               0.       69.9536591
               30                2       199.193710       414.869507               0.       61.6340942
               30                3       87.8506241       190.900482               0.       114.114693
               30                4       180.435181       373.537262               0.       112.942886
               31                1       273.914490       399.426605               0.       206.674866
               31                2       251.469650       327.515076               0.       230.916931
               31                3       230.012833       321.198029               0.       193.995773
               31                4       205.917419       250.366196               0.       213.873398
               32                1       238.543259       223.007050               0.       215.503220
               32                2       334.178375       283.167175               0.       236.204010
               32                3       310.994293       242.983032               0.       200.140579
               32                4       409.733582       299.433136               0.       214.774277
               33                1       373.537262       180.435181               0.       112.942886
               33                2       414.869507       199.193710               0.       61.6340942
               33                3       190.900482       87.8506241               0.       114.114693
               33                4       238.077805       109.078812               0.       69.9536591
               34                1       231.622620       264.100830               0.       39.7723236
               34                2       140.971130       244.766052               0.       21.5388584
               34                3       237.261124       303.600769               0.       54.2712364
